"Year","Period","State","Commodity","Type","Production","Chemical","Materials","Unit","Value"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(MESOTRIONE = 122990)"," AVG","1.2"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(NORFLURAZON = 105801)"," AVG","1.1"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," AVG","1.3"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PENDIMETHALIN = 108501)"," AVG","1"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SIMAZINE = 80807)"," AVG","1.4"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SULFENTRAZONE = 129081)"," AVG","1.3"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(TERBACIL = 12701)"," AVG","1.1"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ACETAMIPRID = 99050)"," AVG","1.8"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(BIFENTHRIN = 128825)"," AVG","1.9"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)"," AVG","1.2"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," AVG","1.2"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(DIAZINON = 57801)"," AVG","1.2"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ESFENVALERATE = 109303)"," AVG","1.2"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FENPROPATHRIN = 127901)"," AVG","1.6"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(IMIDACLOPRID = 129099)"," AVG","2"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," AVG","1.6"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(METHOMYL = 90301)"," AVG","1.7"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(METHOXYFENOZIDE = 121027)"," AVG","1.2"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PHOSMET = 59201)"," AVG","2.6"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110007)"," AVG","1.3"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","2.4"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","APPLICATIONS","OTHER","(REYNOUTRIA SACHALINE = 55809)"," AVG","1.7"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","56"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(BOSCALID = 128008)"," AVG","14"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," AVG","30"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(CAPTAN = 81301)"," AVG","17"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(CHLOROTHALONIL = 81901)"," AVG","3"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(CYPRODINIL = 288202)"," AVG","36"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(DIFENOCONAZOLE = 128847)"," AVG","19"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(FENBUCONAZOLE = 129011)"," AVG","61"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(FLUDIOXONIL = 71503)"," AVG","27"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(FLUOPYRAM = 80302)"," AVG","24"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(METCONAZOLE = 125619)"," AVG","47"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)"," AVG","10"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(PROPICONAZOLE = 122101)"," AVG","27"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," AVG","14"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(PYRIMETHANIL = 288201)"," AVG","24"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(TOTAL)"," AVG","91"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(ZIRAM = 34805)"," AVG","26"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(CLETHODIM = 121011)"," AVG","5"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(DIURON = 35505)"," AVG","28"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(FLUMIOXAZIN = 129034)"," AVG","6"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)"," AVG","5"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(GLYPHOSATE POT. SALT = 103613)"," AVG","4"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(HEXAZINONE = 107201)"," AVG","5"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(MESOTRIONE = 122990)"," AVG","21"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(NORFLURAZON = 105801)"," AVG","30"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(PARAQUAT = 61601)"," AVG","16"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(PENDIMETHALIN = 108501)"," AVG","4"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(SIMAZINE = 80807)"," AVG","11"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(SULFENTRAZONE = 129081)"," AVG","6"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(TERBACIL = 12701)"," AVG","19"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(TOTAL)"," AVG","58"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(ACETAMIPRID = 99050)"," AVG","35"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(BIFENTHRIN = 128825)"," AVG","56"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)"," AVG","6"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," AVG","2"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(DIAZINON = 57801)"," AVG","12"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(ESFENVALERATE = 109303)"," AVG","43"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(FENPROPATHRIN = 127901)"," AVG","10"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(IMIDACLOPRID = 129099)"," AVG","39"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(MALATHION = 57701)"," AVG","20"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(METHOMYL = 90301)"," AVG","59"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(METHOXYFENOZIDE = 121027)"," AVG","49"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(PHOSMET = 59201)"," AVG","88"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(SPINETORAM = 110007)"," AVG","2"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(TOTAL)"," AVG","94"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","84"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","OTHER","(REYNOUTRIA SACHALINE = 55809)"," AVG","10"
2017,"YEAR","MICHIGAN","BLUEBERRIES","BEARING","TREATED","OTHER","(TOTAL)"," AVG","16"
2017,"YEAR","MICHIGAN","BLUEBERRIES","TAME","",""," ","ACRES HARVESTED","20,000"
2017,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","102,000,000"
2017,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","88,440,000"
2017,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","53,600,000"
2017,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","1,800,000"
2017,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","27,960,000"
2017,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","46,600,000"
2017,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","116,400,000"
2017,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","100,200,000"
2017,"YEAR","MICHIGAN","BLUEBERRIES","TAME","YIELD",""," "," MEASURED IN LB / ACRE","5,010"
2017,"YEAR","MISSISSIPPI","BLUEBERRIES","TAME","",""," ","ACRES HARVESTED","1,500"
2017,"YEAR","MISSISSIPPI","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","3,870,000"
2017,"YEAR","MISSISSIPPI","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","420,000"
2017,"YEAR","MISSISSIPPI","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","5,755,000"
2017,"YEAR","MISSISSIPPI","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","3,450,000"
2017,"YEAR","MISSISSIPPI","BLUEBERRIES","TAME","YIELD",""," "," MEASURED IN LB / ACRE","2,300"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," MEASURED IN LB","2,100"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," MEASURED IN LB","6,600"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," MEASURED IN LB","42,800"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENBUCONAZOLE = 129011)"," MEASURED IN LB","800"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(METCONAZOLE = 125619)"," MEASURED IN LB","800"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," MEASURED IN LB","200"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(TOTAL)"," MEASURED IN LB","73,000"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(ZIRAM = 34805)"," MEASURED IN LB","16,500"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(CLETHODIM = 121011)"," MEASURED IN LB","100"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(DIURON = 35505)"," MEASURED IN LB","2,100"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(FLUMIOXAZIN = 129034)"," MEASURED IN LB","700"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(MESOTRIONE = 122990)"," MEASURED IN LB","500"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(NORFLURAZON = 105801)"," MEASURED IN LB","8,300"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," MEASURED IN LB","2,100"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PENDIMETHALIN = 108501)"," MEASURED IN LB","22,400"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SIMAZINE = 80807)"," MEASURED IN LB","3,100"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(TERBACIL = 12701)"," MEASURED IN LB","3,000"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(TOTAL)"," MEASURED IN LB","44,600"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ACETAMIPRID = 99050)"," MEASURED IN LB","200"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ESFENVALERATE = 109303)"," MEASURED IN LB","0"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FENPROPATHRIN = 127901)"," MEASURED IN LB","200"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," MEASURED IN LB","8,900"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(METHOMYL = 90301)"," MEASURED IN LB","5,400"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PHOSMET = 59201)"," MEASURED IN LB","13,800"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110007)"," MEASURED IN LB","300"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(TOTAL)"," MEASURED IN LB","29,300"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," MEASURED IN LB","0"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","0.203"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," AVG","10.008"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," AVG","2.341"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENBUCONAZOLE = 129011)"," AVG","0.129"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(METCONAZOLE = 125619)"," AVG","0.083"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," AVG","0.159"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(ZIRAM = 34805)"," AVG","2.596"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(CLETHODIM = 121011)"," AVG","0.123"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(DIURON = 35505)"," AVG","1.268"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(FLUMIOXAZIN = 129034)"," AVG","0.258"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(MESOTRIONE = 122990)"," AVG","0.173"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(NORFLURAZON = 105801)"," AVG","2.382"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," AVG","0.63"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PENDIMETHALIN = 108501)"," AVG","5.205"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SIMAZINE = 80807)"," AVG","1.283"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(TERBACIL = 12701)"," AVG","0.884"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ACETAMIPRID = 99050)"," AVG","0.102"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ESFENVALERATE = 109303)"," AVG","0.025"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FENPROPATHRIN = 127901)"," AVG","0.272"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," AVG","2.099"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(METHOMYL = 90301)"," AVG","0.741"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PHOSMET = 59201)"," AVG","0.907"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110007)"," AVG","0.091"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","0.025"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","0.345"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," AVG","11.064"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," AVG","5.948"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENBUCONAZOLE = 129011)"," AVG","0.141"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(METCONAZOLE = 125619)"," AVG","0.126"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," AVG","0.171"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(ZIRAM = 34805)"," AVG","3.28"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(CLETHODIM = 121011)"," AVG","0.138"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(DIURON = 35505)"," AVG","1.268"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(FLUMIOXAZIN = 129034)"," AVG","0.265"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(MESOTRIONE = 122990)"," AVG","0.173"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(NORFLURAZON = 105801)"," AVG","2.471"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," AVG","0.96"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PENDIMETHALIN = 108501)"," AVG","5.929"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SIMAZINE = 80807)"," AVG","1.283"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(TERBACIL = 12701)"," AVG","1.067"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ACETAMIPRID = 99050)"," AVG","0.126"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ESFENVALERATE = 109303)"," AVG","0.025"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FENPROPATHRIN = 127901)"," AVG","0.295"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," AVG","2.872"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(METHOMYL = 90301)"," AVG","1.113"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PHOSMET = 59201)"," AVG","1.683"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110007)"," AVG","0.129"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","0.031"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","1.7"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," AVG","1.1"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," AVG","2.5"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENBUCONAZOLE = 129011)"," AVG","1.1"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(METCONAZOLE = 125619)"," AVG","1.5"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," AVG","1.1"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(ZIRAM = 34805)"," AVG","1.3"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(CLETHODIM = 121011)"," AVG","1.1"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(DIURON = 35505)"," AVG","1"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(FLUMIOXAZIN = 129034)"," AVG","1"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(MESOTRIONE = 122990)"," AVG","1"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(NORFLURAZON = 105801)"," AVG","1"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," AVG","1.5"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PENDIMETHALIN = 108501)"," AVG","1.1"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SIMAZINE = 80807)"," AVG","1"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(TERBACIL = 12701)"," AVG","1.2"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ACETAMIPRID = 99050)"," AVG","1.2"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ESFENVALERATE = 109303)"," AVG","1"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FENPROPATHRIN = 127901)"," AVG","1.1"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," AVG","1.4"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(METHOMYL = 90301)"," AVG","1.5"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PHOSMET = 59201)"," AVG","1.9"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110007)"," AVG","1.4"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","1.2"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","60"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," AVG","6"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(CAPTAN = 81301)"," AVG","72"
2017,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(FENBUCONAZOLE = 129011)"," AVG","59"
